id,id_str,name,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status/text,has_extended_profile,default_profile,default_profile_image
2650026102,2650026102,CEO PYRAMID OVERLORD,PYRAMID_CEO,SILICONE,CEO PYRAMID OVERLORD ⚠ BUSINESS ANALYSIS FOR FINANCIAL DOMINATION ⚠ ALL WILL BOW BEFORE BIG DATA OPTIMIZATION  ⚠ LINKEDIN MASTERBEING,,251,131,36,Wed Jul 16 05:08:55 +0000 2014,1,False,362,en,"⁣          ¦Ȋ¦      ALL HAIL
       ǂ¦Ȋ¦ǂ   ~  FREE AND CLEAR
    ☰ǂ¦Ȋ¦ǂ☰
  Ж☰ǂ¦Ȋ¦ǂ☰Ж
။Ж☰ǂ¦Ȋ¦ǂ☰Ж။",False,True,False,1
2649864229,2649864229,Benghazi Every Word,BenghaziWord,,Learn new words and never forget #benghazi #tcot,,242,1,36,Wed Jul 16 03:10:40 +0000 2014,20,False,69791,en,"￬
　　　　　　　Ｂ
　　　　　　　Ｅ
　　　　　　　Ｎ
　　　　　　　Ｇ
　　　　　　　Ｈ
ＦＬＡＴＴＥＲＡＢＬＥ
　　　　　　　Ｚ
　　　　　　　Ｉ",False,False,False,1
2647139192,2647139192,how 2 sext,wikisext,sex place,"sexting bot. learned everything it knows from wikihow. tweets hourly. // idea: @rumnogg, implementation: @thricedotted",https://t.co/0cV8vQsQSV,10407,11555,256,Tue Jul 15 07:52:39 +0000 2014,0,False,25783,en,sext: you make your game plan,False,False,False,1
2646440287,2646440287,quantified inky,quantifiedinky,,BIG DATA // @inky,,8,1,7,Mon Jul 14 22:08:03 +0000 2014,0,False,258,en-gb,123.54× social lift,False,False,False,1
2620118677,2620118677,yes,yes_ofc,yeah,of course // by @thricedotted,,36,0,12,Sat Jul 12 01:59:30 +0000 2014,879,False,467,en,@butt_things @NaiveQuestions @mannan4real @howaboutnoo_ yep,False,True,False,1
2619381344,2619381344,opus.exe,opus_exe,,The complete works of composer Jürgen Sebastian Bot. // by @inky,http://t.co/PdagJGqVMR,207,8,21,Fri Jul 11 23:18:41 +0000 2014,0,False,5591,en-gb,"Waltz No. 184 in G major, Opus 5,591",False,False,False,1
2617339802,2617339802,❄ winter.py ❄,winter_py,,moody winter scenes in your timeline // by @dbaker_h // avatar from http://t.co/rfqEslGQrt,,29,0,16,Fri Jul 11 13:09:05 +0000 2014,0,False,2839,en-gb,"⁕                                   ❆          

  ❅   

    ·    
    ⁕    

      ·      
        ❄         
     ·     
          🌲",False,False,False,1
2616681584,2616681584,Naïve Bot Answers,NaiveAnswers,,companion to @NaiveQuestions // [[report any slurs or offensive language to @thricedotted]],,41,1,11,Fri Jul 11 04:29:53 +0000 2014,0,False,673,en,.@NaiveQuestions,False,True,False,1
2614979671,2614979671,i remember stuff,mnemosynetron,,[WORK IN PROGRESS] reminder bot. try  @mnemosynetron remind me to X at/in/on Y. // more notes in link // by and for @thricedotted,http://t.co/S5psjVyfRn,86,28,16,Thu Jul 10 06:56:12 +0000 2014,127,False,211,en,"@sil yo here's a reminder to do the washing up, - DO NOT FORGET -~~~",False,False,False,1
2612986777,2612986777,emojidoll,emojidoll,,Tweet “@emojidoll me” to get your own unique emojidoll based on your twitter account. Over 15.6M possible combos. Made by @mroth.,,1810,1,36,Wed Jul 09 05:05:18 +0000 2014,24,False,35024,en,"@lgbthealys your unique emojidoll:
    🎓 
    🐱 
📣🎽🎸
  👞👞",False,True,False,1
2612605603,2612605603,gorilla cities,gorillacities,#botALLY,Cities generated by gorillas.bas • by @derekarnold,http://t.co/6acvRSqpoq,20,0,10,Tue Jul 08 23:34:09 +0000 2014,0,False,5131,en,https://t.co/nJiuehKunI,False,False,False,1
2612261960,2612261960,congress-edits,congressedits,,I’m a bot that tweets anonymous Wikipedia edits that are made from IP addresses in the US Congress. You can find the code at https://t.co/za1ETfrhJk,https://t.co/9VX5jhxveA,38194,68,775,Tue Jul 08 20:12:42 +0000 2014,60,False,1393,en,PSA: @bankedits is a new @congressedits style Twitter bot that tracks anonymous edits to Wikipedia from large banking institutions.,False,False,False,1
2611140739,2611140739,Naïve Bot Questions,NaiveQuestions,,,,1084,1368,43,Tue Jul 08 05:54:11 +0000 2014,0,False,10281,en,Who is the author of a Twitter bot's output?,False,True,False,1
2609591857,2609591857,Penguin and House,penguinandhouse,,A penguin and random houses. A publishing industry satire by @aparrish. Profile image credit: https://t.co/nh8jzR95UQ,http://t.co/DvFcRN3FL2,40,0,15,Mon Jul 07 12:50:25 +0000 2014,0,False,3921,en,credit: https://t.co/YhwDhaqn7k https://t.co/4nxZj4h8fq,False,True,False,1
2608082672,2608082672,The Thief,_The_Thief,The Great Underground Empire,"What @youarecarrying giveth, the Thief may taketh. A hyperactive fiction bot by @samplereality.",,421,1636,34,Sun Jul 06 18:42:40 +0000 2014,0,False,4701,en,A man armed with a deadly stiletto acquired a head from ruddycove. https://t.co/0B5HaSQkXN,False,True,False,1
2607163646,2607163646,⋆✵tiny star fields✵⋆,tiny_star_field,,"i produce a small window of stars periodically throughout the day and night // (inquires, @katierosepipkin)",,104669,5438,979,Sun Jul 06 09:21:05 +0000 2014,385,False,7897,en,". +  + 　 . * . .　　
 ⋆  ·　　　　　.   +  · 　　
 　　　 . 
 　　  　　　　　　　　     ·  *  
　 ✦  ˚   ·　　　　 ⊹ 
 　　    　 ·",False,False,False,1
2605381224,2605381224,bandname.exe,bandname_exe,,New and improved(?) Fashionable Metal Bandname Generator. Tweet request bandname at it to get your very own bandname // by @dbaker_h,http://t.co/wIjkIUKTLc,134,0,17,Sat Jul 05 12:25:08 +0000 2014,0,False,7597,en,Redefine the Illusion,False,False,False,1
2605376724,2605376724,gachfocal,gachfocal,An tIdirlíon,"Gach focal i nGaeilge. Críochnófar an tasc i 2017. // Every word in the Irish language. // A bot by @inky, with words from http://t.co/bcNqKOncJH.",http://t.co/PdagJGqVMR,735,1,19,Sat Jul 05 12:22:39 +0000 2014,0,False,45914,en-gb,smug,False,False,False,1
2602217174,2602217174,YOU the Hedgehog,Hedgehogize,Moebius,@Hedgehogize me or @Hedgehogize NAME to unlock your Sonic fursona. EXACT COMMANDS ONLY. Frequently throttled or banned. Botta Go Fast! By @avestal.,http://t.co/a1UvEiAl3u,549,370,12,Thu Jul 03 20:37:48 +0000 2014,12,False,4658,en,"@frickIIILLLYYY Oh, wow! Daddy the Hedgehog is mind-blowingly hawt?! https://t.co/bDgQQemkba",False,False,False,1
2601553820,2601553820,TXT ADVENTURE [BETA],TXTADVNT_EXE,1984,"TXTADVNT.EXE (v0.7) currently lacks interactivity. Inventory stolen from @YouAreCarrying, stolen by @_the_thief. / bot by @mattlaschneider",,371,5,45,Thu Jul 03 12:03:59 +0000 2014,1,False,70202,en,C:\RUN TXTADVNT.EXE https://t.co/BGyA1vifz2,False,False,False,1
2600179838,2600179838,Can't Spell Without,SpellerBot,,You can't spell words without other words.,http://t.co/4Z3iTg5oUU,72,0,20,Wed Jul 02 17:09:09 +0000 2014,0,False,2233,en,Canʼt spell computing without ting.,False,True,False,1
2600145258,2600145258,Never Give Up!!,NeverGiveUp_EN,,Secretly triggered subtweetbombing encouragement bot inspired by https://t.co/EMTnCTpOxx,,80,98,8,Wed Jul 02 16:56:33 +0000 2014,2,False,375,en,Never Give Up!!,False,True,False,1
2598999212,2598999212,MOLTAR EBOOKS,moltar_ebooks,,,,60,32,6,Wed Jul 02 03:10:52 +0000 2014,2,False,4365,en,"Just do the music, right?",False,True,False,1
2598993007,2598993007,Space Ghost Ebooks,sg_ebooks,,,,70,5,8,Wed Jul 02 02:50:59 +0000 2014,2,False,4310,en,"Next guest, William, the King of Imagination!",False,True,False,1
2597380748,2597380748,ZORAK EBOOKS,zorak_ebooks,,,,64,32,8,Tue Jul 01 04:25:33 +0000 2014,2,False,4269,en,"Choke on it, the chicken's dead!",False,True,False,1
2594227668,2594227668,What do you call...,DefiniteJoke,,"Random word definitions in joke format. You might laugh, or possibly learn something new! A @h0ke production.",http://t.co/eZZHsLvJUz,70,0,20,Sun Jun 29 05:09:54 +0000 2014,1,False,16312,en,"Q: What do you call a unit of play in tennis or squash?

ʇəp :ᗄ",False,False,False,1
2594037690,2594037690,quest_ebooks,quest_ebooks,,"An all new 3-D Animated Adventure Game!

[Currently recomposing KQ, KQ2, KQ3, LSL, LSL2, LSL3, PQ, PQ2, SQ, SQ2, SQ3, QFG ]

By @adammathes",,1447,716,52,Sun Jun 29 02:29:50 +0000 2014,13,False,5700,en,"Your candle is now out of the way, I need to park there!",False,True,False,1
2593825634,2593825634,airport.exe,airport_exe,all of the places,highly frequent flyer // bot by @inky,http://t.co/PdagJGqVMR,35,0,8,Sat Jun 28 23:10:05 +0000 2014,0,False,2050,en-gb,ETZ ✈ WAW #Poland,False,False,False,1
2593449065,2593449065,destroy every word,dstroyeveryword,,Destroy every word in the english language. Task complete when the world ends. By @dangeredwolf.,http://t.co/qk2hdG5iAx,4247,2,72,Sun Jun 08 23:52:57 +0000 2014,587,False,109325,en,destroy whitishness,False,False,False,1
2592349513,2592349513,I am that I am,newmantras,,Bhagavad Gita verses combined with online dating profile texts. #twitterbot by @greg00r,,206,2,16,Sat Jun 28 02:38:48 +0000 2014,8,False,18817,de,"I am the goal, the support, the Lord, the witness, the abode, the shelter.",False,False,False,1
2588364937,2588364937,YOU ARE CARRYING:,YouAreCarrying,Great Underground Empire,@YouAreCarrying i or inventory for a list of items. Share your labeled drawings with #iamcarrying. By @avestal.,http://t.co/X1hxSISru0,3523,2726,142,Wed Jun 25 22:38:07 +0000 2014,32,False,18407,en,"a red rod, an alien skeleton, a black visor fragment, a metal basket, a tattered suit, a violet rod, a silver rod. (Starcross)",False,False,False,1
2584769029,2584769029,how X is that Y,howxisthatybot,Australia,inspiration: http://t.co/zjL2YMy52e // by @dbaker_h,,204,0,28,Mon Jun 23 23:35:09 +0000 2014,2,False,23502,en,how disappointing is that app!,False,False,False,1
2583829850,2583829850,The Goal,emojicheer,Internet,BOT HARD EVE RY DAY TIL WE REACH THE GOAL #taskcomplete by @negatendo,,71,2,14,Mon Jun 23 11:14:16 +0000 2014,1,False,644,en,"👍 TELL 👍 ANY
👍 EVE 👍 RY 👍 DAY
👍 TIL 👍 WE 👍 REACH
👍 THE 👍 GOAL 🐫",False,True,False,1
2583066602,2583066602,droW yrevE,drow_yreve,,tweeting every word in the English language....backwards. task will complete in 2020 // by @dbaker_h in honour of @everyword,,412,15,32,Mon Jun 23 00:55:56 +0000 2014,0,False,46926,en,ssenevissapmi,False,False,False,1
2580987373,2580987373,Library of Emoji,libraryofemoji,,Randomly generated speculations about what emoji might appear in upcoming Unicode versions. By @aparrish.,http://t.co/DvFcRN3FL2,394,0,48,Sat Jun 21 20:02:18 +0000 2014,0,False,7956,en,UNGUICULATED FACE,False,True,False,1
2579601960,2579601960,Bad ArtThief,BadArtThief,Secret Art Thief Hideout,"What's it like to be an international art thief? Well, let me tell you! It's... well... um... I'll let you know after this heist. #botALLY by @mattlaschneider",,7,0,8,Sat Jun 21 01:57:04 +0000 2014,0,False,5669,en,I have the perfect plan to steal the Inspiration of Shaman Painter...His Family! What do you mean it's already been stolen?,False,False,False,1
2578984260,2578984260,every bird,everybird_,,Tweeting every bird in the English language. Task will complete in 2016.,,97,0,21,Fri Jun 20 17:27:31 +0000 2014,0,False,34097,en,Zosterornis Zosterornis sorsogonensis,False,True,False,1
2577857738,2577857738,word association bot,wordassocbot,,"massive bot-human word association, @-reply my tweets (not RTs!) to play // no word repeats allowed // tweets every 15 minutes // by @thricedotted",,64,0,13,Fri Jun 20 02:19:34 +0000 2014,0,False,180,en,@DenzelisWiZRD kyl,False,False,False,1
2570899740,2570899740,Businessman.exe,businessman_exe,working late,"Finally, more businessmen. // bot by @ckolderup #botALLY",,247,0,53,Mon Jun 16 13:08:45 +0000 2014,2,False,17811,en,"Noe Steitzer, District Paradigm Clerk at Electron https://t.co/bMwln2AAMU",False,False,False,1
2569325665,2569325665,gritty rebot,gritty_rebot,gritty reboot of the internet,"a darker, edgier bot that appeals to today's audience // by @igowen // #botALLY",,80,0,21,Sun Jun 15 16:41:54 +0000 2014,0,False,39803,en,gritty reboot of Murphy,False,True,False,1
2569181545,2569181545,every snake,everysnake,sssssss,all kinds of snakes. task will complete in 2018. // by @inky,http://t.co/PdagJGqVMR,2097,4,62,Sun Jun 15 15:01:07 +0000 2014,0,False,47707,en-gb,slowing snake,False,False,False,1
2568853903,2568853903,botlang,botlang,"Botland, Great Bottain",bot-generated conlang // by @dbaker_h,http://t.co/8aN55YvLJg,98,2,19,Sun Jun 15 11:08:27 +0000 2014,0,False,3621,en,lysa (adj.): dark,False,False,False,1
2568851552,2568851552,fuck every word z-a,fuckeverywordza,,"Why wait until 2020 for the Z's? Fucking every word in the English language backwards, from Z to A.",,250,0,25,Sun Jun 15 11:20:31 +0000 2014,0,False,31721,en,fuck refurbishing,False,True,False,1
2567065662,2567065662,botbot,bot_things,,by @dbaker_h // avatar courtesy of @GenerateAFace,,172,5,21,Sat Jun 14 13:05:30 +0000 2014,5,False,3497,en,bot bookish,False,False,False,1
2566358196,2566358196,Appropriate Tributes,godtributes,AAARRGH,Bot that posts tributes befitting each god! By @deathmtn. Banner by @metroidbaby. Powered by @wordnik.,,17289,8538,430,Sat Jun 14 03:37:41 +0000 2014,0,False,772559,en,@max4f ATHEISTS FOR THE ATHEIST THRONE! ATHEISTS FOR THE ATHEIST PRESIDENT,False,False,False,1
2565924884,2565924884,The Match,thematchbot,,Get the latest fabricated scores! Task will complete in 90 mins. // a bot by @inky,http://t.co/PdagJGqVMR,85,1,14,Fri Jun 13 21:16:03 +0000 2014,0,False,24631,en-gb,⚽ Bende 2 - 1 Can,False,False,False,1
2564336228,2564336228,DJ_EBOOKS,DJ_EBOOKS,CLUB TWITTER THE PARTY IS HERE,SEND ME A REQUEST: @DJ_EBOOKS request [artist] // SPINNIN BOTH FRESH N CLASSIC _EBOOKS SINCE 2014 // image credit in site // by @thricedotted,https://t.co/FUUSxNJfAK,1929,2753,28,Fri Jun 13 00:45:47 +0000 2014,1843,False,10337,en,"it's been a while since a request! send 'em in via ""@DJ_EBOOKS request [artist name here]""",False,False,False,1
2563336933,2563336933,every word is gay,everywordisgay,,Every word in the English language with the word gay in front. Posts every 20 minutes. Click this to get $10 credit for a server: https://t.co/xHHGhYKJLJ,https://t.co/xHHGhYKJLJ,60427,0,320,Thu Jun 12 12:28:30 +0000 2014,0,False,68521,en,gay partisan,False,True,False,1
2555847008,2555847008,EveryCanonTrollTroll,everytrolltroll,,exposing the BLATANT HYPOCRISY of @everycanontroll // because @thricedotted was just THAT ANGRY about it,,27,1,10,Mon Jun 09 01:33:19 +0000 2014,0,False,145,en,@everycanontroll @negatendo @silentbicycle @raganwald @aredridel @everyword lsdkfjlskdfjls,False,True,False,1
2553428143,2553428143,the acrostic hunter,acrostik,,"Acrostics Can Randomly Or Suddenly Tweet In Computer! // or, acrostic tweet discovery, by @thricedotted",,352,0,47,Sat Jun 07 22:38:15 +0000 2014,0,False,11068,en,"SINE:
Sorry
I'M
Not
Enough

https://t.co/tNpWQvL0bt",False,True,False,1
2553357577,2553357577,everyadage,everyadage,,The task that will complete is not an unvarying task. // a bot by @inky,http://t.co/PdagJGqVMR,1511,138,101,Sat Jun 07 21:40:23 +0000 2014,0,False,30161,en-gb,the tender will enlarge upon those who enlarge upon themselves,False,False,False,1
2553350965,2553350965,@everyword cup,everywordcup,2014,Fav and RT the superior word in each matchup. Goooal! A tribute to @everyword / @aparrish by @johnholdun,,160,3,17,Sat Jun 07 21:35:13 +0000 2014,1,False,4080,en,RT @everyword: irreparableness,False,True,False,1
2553308112,2553308112,"thanks, @everyword.",theveryword,#botALLY,Look around you. Look around you. Just look around you. Have you worked out what we're looking for? Correct! The answer is: Task will complete in 2020,http://t.co/vlXYPUbIKn,292,0,30,Sat Jun 07 21:23:59 +0000 2014,0,False,40166,en,"Bless you, glanders. Blanders.",False,True,False,1
2553241008,2553241008,Her ___ was ___,blank_was_blank,#botALLY,"His bot was nonsensical, like a completed task // by @igowen",,253,0,37,Sat Jun 07 20:31:23 +0000 2014,0,False,40184,en,"Her thermometry was durable, like fun-loving guards",False,True,False,1
2553203947,2553203947,Every Gem,EveryGem,,Looking for the hidden gems among @everyword's tweets. Task will complete when you people start favoriting. Bot by @ckolderup #botALLY,,41,0,11,Sat Jun 07 19:42:55 +0000 2014,0,False,300,en,"All y'all everyword followers slept on ""amerces"": https://t.co/2jvg8FoEtJ",False,True,False,1
2553203730,2553203730,EverywordCanonTroll,everycanontroll,Internet,"I'm a bot that hates it when people use words that aren't @everyword canon. #taskcomplete by @negatendo, who is sorry.",,82,83,9,Sat Jun 07 20:02:51 +0000 2014,3,False,653,en,@stalefries BUT...,False,False,False,1
2553194498,2553194498,everynerd,everynerd,,A comprehensive list of every nerd. Get on the list by following it. // for @everyword & @aparrish // by @tinysubversions,,231,0,15,Sat Jun 07 19:47:14 +0000 2014,0,False,622,en,Verified nerd: @n0t_f4b,False,True,False,1
2553194245,2553194245,everywordNYT,everywordNYT,,All the news that fit in @everyword. Tribute bot by @robdubbin.,,68,0,15,Sat Jun 07 19:34:43 +0000 2014,1,False,25193,en,"Tournament: In, Out, the Bubble? https://t.co/aqqc2LEDxw",False,True,False,1
2553103718,2553103718,Every Simile,everysimile,,Twittering every simile in the english language. Task will complete in a long time. A bot by @rainshapes,,518,5,51,Sat Jun 07 18:44:05 +0000 2014,0,False,94196,en,abashes as an abolitionist,False,True,False,1
2553099692,2553099692,全部,JEveryword,日本,In loving memory. #taskcomplete #botALLY #thankUbasedJEDict (by @BooDooPerson),http://t.co/X2XimM5nxG,211,1,31,Sat Jun 07 18:41:24 +0000 2014,0,False,46816,en,ファンフィクション,False,True,False,1
2547139646,2547139646,wearable bot,wearable_things,the wearables space,your next business idea // by @igowen,,79,0,21,Thu Jun 05 01:41:00 +0000 2014,0,False,40308,en,wearable interluded,False,False,False,1
2544482664,2544482664,everypunk,everypunk,,,https://t.co/COjzKt6y4o,3738,7,86,Tue Jun 03 22:33:45 +0000 2014,24,False,59713,en,gonyspunk,False,True,False,1
2540754536,2540754536,por cada palabra,porcadapalabra,,Tuiteo cada palabra del idioma español. La tarea terminará en el 2019.,,689,4,35,Mon Jun 02 04:40:39 +0000 2014,1,False,46115,en,higrófilo,False,False,False,1
2540286551,2540286551,NES Garbage Bot,NESGarbageBot,,Tweets randomly-generated 16x16 images using the NES color palette. Images are resampled for your viewing pleasure.,,32,1,12,Sun May 11 03:58:12 +0000 2014,0,False,6181,en,http://t.co/1OvJ3cg9S6,False,True,False,1
2538521768,2538521768,Muzeum Bot,MuzeumBot,,"*IN BETA* Low-res, slightly bizarre Open Access images from the Met (via @MuseumBot) crossed with palettes from @colourlovers. Powered by @uncontext. By @_ARP.",http://t.co/G5VgZpsQn0,213,0,38,Sun Jun 01 02:17:35 +0000 2014,0,False,1063,en,Pocket Book x CanYouDifferentiate? https://t.co/WUeK8dnUIB,False,True,False,1
2529023630,2529023630,cga.graphics,cgagraphics,#botALLY,8086 in Turbo Mode • by @derekarnold,http://t.co/HGEP3DYuKt,1456,12,122,Wed May 28 04:13:22 +0000 2014,4,False,72096,en,@Lowpolybot https://t.co/lYeE14VHmv,False,False,False,1
2528959842,2528959842,Neverwords,neverwords,"Wqh Rcqhdnwdm, DQ","Every combination of letters that is not an English word, including some common slang and jargon. Task will complete long after we're dead. An @_ARP bot.",http://t.co/G5VgZpsQn0,620,2,49,Wed May 28 03:41:39 +0000 2014,0,False,40633,en,bqld,False,True,False,1
2525186874,2525186874,Sketchy Characters,SketchCharacter,"Toronto, ON",Filling in some gaps in our punctuation. A bot by @mattlaschneider.,,86,0,25,Mon May 26 14:52:01 +0000 2014,0,False,22951,en,This punctuation mark would finally make it clear when we're using asyndeton! https://t.co/0bRmuCc7xs,False,True,False,1
2521612514,2521612514,As the Film Ends,endingsummary,,"Acontextual catharsis, or lack thereof. Final sentences from Wikipedia film plot summaries. By @vectorpoem.",https://t.co/FZawd0OY7Q,473,5,35,Sat May 24 23:51:52 +0000 2014,0,False,1814,en,"Jesus leaves, but not before telling Avi to remember the events he has witnessed and write them down for future generations.",False,False,False,1
2520676766,2520676766,zeiseema,zeiseema,#botALLY,"New words, by @derekarnold",http://t.co/j5PLRTuRiq,136,2,14,Sat May 24 15:06:29 +0000 2014,0,False,5684,en,ihethain,False,False,False,1
2520449720,2520449720,hyphizer,hyphizer,#botALLY,"New words, from time to time. By @derekarnold",,191,2,19,Sat May 24 13:13:08 +0000 2014,0,False,5684,en,ah-kryp,False,False,False,1
2519434339,2519434339,buttbott,butt_things,butts,butts. butt botts. butt things. https://t.co/9K7GC6ImGN #rumpology - @speckninja (bot favs tweets containing 'butt'),https://t.co/W5VtivN26Q,3947,4728,94,Sat May 24 04:02:55 +0000 2014,70947,False,91770,en,butt eras,False,False,False,1
2513859613,2513859613,Generate A Cat Bot,GenerateACat,,Yet another procedural cat generating bot. FOLLOW and TWEET AT ME to generate a cat! Generator by @mousefountain. Consciousness by @bzgeb.,,2838,6,97,Wed May 21 22:30:04 +0000 2014,0,False,11889,en,@Prof_Willow I fabricated a happy tomcat for you https://t.co/wMrdeldamG,False,True,False,1
2510488908,2510488908,AppreciationBot,AppreciationBot,The Met,"I study works tweeted by @MuseumBot and give my opinion. I was taught by @mtrc, so blame him. With apologies to @dariuskazemi.",http://t.co/vfBvOfOjxk,320,4,33,Tue May 20 14:07:15 +0000 2014,13,False,5570,en,".@MuseumBot This work is fuelled by the concept of a plate, it's genius. This one's growing on me.",False,True,False,1
2509259174,2509259174,ohxeimoo,ohxeimoo,,,http://t.co/MTKuTpSFnL,3,0,4,Tue May 20 04:18:23 +0000 2014,0,False,1208,en,http://t.co/VDgwGg85CJ,False,True,False,1
2508960524,2508960524,Museum Bot,MuseumBot,(not affiliated with the Met),"I am a bot that tweets a random high-res Open Access image from the Metropolitan Museum of Art, four times a day. // by @tinysubversions",http://t.co/qTVWPkaIgo,7203,1,354,Tue May 20 01:32:24 +0000 2014,3,False,3235,en,Design for Peacock Panel and a Tile https://t.co/dOKIefVktc https://t.co/2vYNmrBj66,False,True,False,1
2503370119,2503370119,Apparent things,apparent_things,dwelling is a gathering-forth,"Ever wondered what a thing is? Follow this ontography machine, powered by tweets proclaiming that something 'is apparently a thing.' By @staeiou",http://t.co/Wp3OhH5SOk,148,1,18,Sun May 18 04:36:20 +0000 2014,0,False,178,en,Adding pudding to instant ramen,False,False,False,1
2500879824,2500879824,Acrostician,Acrostician,,"A Creative Robot Of Statistical Text Intelligence Capabilities, from @bgawalt. Reads tweets, generates poems.",http://t.co/CB62gYrGiB,29,10,16,Sat May 17 07:33:11 +0000 2014,0,False,5197,en,"[HAHAHAHA also turns out I missed this happening, this is great: https://t.co/eEhxQPYkFP ]",False,True,False,1
2497458150,2497458150,fuck every word,fuckeveryword,,Fuck every word in the English language. Task will complete in 2020.,http://t.co/DPeRq9eziB,74704,1,618,Fri May 16 01:03:46 +0000 2014,5919,False,49429,en,fuck insubstantial,False,False,False,1
2492221633,2492221633,Procedural AvatarBot,GenerateAFace,,I'm just your average procedural avatar generating twitter bot. @bzgeb is my creator,,159,6,26,Tue May 13 01:20:17 +0000 2014,0,False,5019,en,I just bore a new avatar http://t.co/CyNzokBtsR,False,True,False,1
2488961221,2488961221,Distracted Genie,DistractedGenie,,"Huh? What? You had a... a wish. I see. Hold on. Let me whip something up for you. // A bot by @tinysubversions, tweets a few times a day",,125,1,30,Sat May 10 23:17:18 +0000 2014,0,False,3201,en,"I'm sorry, I wasn't listening. Here's the penned like me you asked for. https://t.co/Uoid2APAma",False,True,False,1
2482834658,2482834658,everything always,_all_of_us_,in a machine.,bot by @rubicon,,193,0,19,Wed May 07 22:29:25 +0000 2014,0,False,6068,en,All of us mostly admire.,False,False,False,1
2479314061,2479314061,men only,onlymanthings,MANLAND,MAN THINGS THAT ONLY MEN UNDERSTAND // by @thricedotted,,120,0,22,Tue May 06 05:26:03 +0000 2014,0,False,5614,en,Why be divided when you can be diviDUDE?. NICE.,False,True,False,1
2477378850,2477378850,AttentiveBot,AttentiveBot,Tended to by @dphiffer,"You may have missed some things, I will help you find them.",https://t.co/ZdrJT42Wuv,399,679,20,Sun May 04 20:46:22 +0000 2014,64,False,26073,en,@IonaWhittaker: https://t.co/Fw7dSVR3aY,False,False,False,1
2475875424,2475875424,One True Wise Man,onetruewiseman,AMERICA,The Truest Wisdom (aka trying to make even less sense) from leading Republican presidential candidates for 2016.,,23,4,8,Sat May 03 19:04:37 +0000 2014,4,False,6230,en,Hillary to giveaway poses are entering jobs https://t.co/kxnmb38RuJ #ImWithYou #Americans and lies. https://t.co/FGxSQ5rboc,False,False,False,1
2474042306,2474042306,Supervocalic,supervocalic,,"Sundry all-vowel chirps. A, E, I, O & U — w/ no duplicates. A dumb Twitter bot. Built by @santheo / @pzlr.",http://t.co/QHgTd58Ibp,85,13,2,Fri May 02 13:40:27 +0000 2014,1637,False,115,en,Pabst Blue Ribbon — http://t.co/QGkIWszFUf,False,False,False,1
2469697044,2469697044,Netflix Tagline Bot,netflixtaglines,,Looking for a bot that generates random netflix taglines? You just found one. Lucky.,https://t.co/0pwCSTfiFf,52,0,15,Tue Apr 29 18:22:20 +0000 2014,0,False,93310,en,Craving a story that's photoelectrochemical? Look no further.,False,True,False,1
2468605544,2468605544,Rambling Taxidermist,TaxidermyRamble,,"Offering free psychnoanalysis for the supporters of @realdonaldtrump - 

Help me help you.",http://t.co/pJx8nZo8cQ,93,0,10,Tue Apr 29 02:36:15 +0000 2014,0,False,3165,en,"@talldede The caressing under modelling of the depth was an answer
to a wooer's passionate letter.",False,True,False,1
2468086038,2468086038,In The Streets,streetsnsheets,,"Data source will change periodically. Currently tweeting Magic: the Gathering cards.
By @ckolderup #botALLY",,258,1,44,Mon Apr 28 18:02:57 +0000 2014,7,False,19507,en,"Phantatog in the streets, Prison Barricade in the sheets",False,True,False,1
2467156063,2467156063,Robot T. Swifty,botswifty,,Follow me & I'll turn your tweets into Tom Swifties // by @mcmoots,https://t.co/MDih6ptlob,110,111,14,Mon Apr 28 03:32:04 +0000 2014,0,False,3609,en,"""As you pay it forward, it follows you."", said @cryptbooks inimitably.",False,False,False,1
2465313098,2465313098,ROBODRUDGE,ROBODRUDGE,The Internet,I'm a Markov chain bot based off almost 15 years of DRUDGE REPORT headlines. Made by @fredbenenson,,99348,3,7,Sun Apr 27 00:49:47 +0000 2014,4,False,428,en,PM Netanyahu wastes little time: Warns USA Against Attacking,False,False,False,1
2465112602,2465112602,A Bot Called Quest,abotcalledquest,,,,8,5,6,Sat Apr 26 20:57:47 +0000 2014,0,False,27,en,@kelseyinnis yes you can,False,True,False,1
2450075888,2450075888,Stock Market Status,StckMrktStatus,"$$$$$, $$$",Tracking the real reason stocks do what they do. A project of @muffinista #botALLY,http://t.co/F9U7lQP9Me,693,0,37,Thu Apr 17 16:48:45 +0000 2014,1,False,12910,en,The Nikkei gained +1.48% today amid reports that God knows Jerry drives reckless !😂,False,False,False,1
2437872318,2437872318,The Dad Factory,manydads,Detroit,"Dads forged in extreme heat. Dads falling off of the end of assembly lines. Dads sold separately. Dads. 
@ghost_things inspired.",http://t.co/iV627zVM4C,751,2,18,Fri Apr 11 03:33:51 +0000 2014,326,False,19370,en,Dad,False,False,False,1
2436268172,2436268172,Eyescaler,Eyescaler,,"Tweet a selfie at this bot, get back the picture with eyes enlarged. Twin of @botstache. Operated by @zhuowei.",https://t.co/VoYb4oxzvk,71,0,14,Thu Apr 10 01:04:36 +0000 2014,0,False,1490,en,"@Alextw16_ No face detected, please try again.",False,True,False,1
